,index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,Order_Year,Order_Month,Order_Quarter,Order_Day,quarter,season
3371,63866,408-6237346-5571531,2021-12-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-S,Western Dress,S,Shipped,1,771.0,PIMPRI CHINCHWAD,MAHARASHTRA,411017,IN,False,Easy Ship,2021,12,4,27,Q4,Winter
3372,63867,405-1311777-3617157,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET357,SET357-KR-NP-M,Set,M,Shipped,1,771.0,THANE,MAHARASHTRA,400615,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3373,63869,408-4485050-3563529,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0283,J0283-SET-M,Set,M,Shipped,1,1072.0,PUNE,MAHARASHTRA,411047,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3374,63871,406-5089183-3144350,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0204,J0204-TP-XXL,Top,XXL,Shipped,1,749.0,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3375,63872,402-0874202-6827534,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5015,MEN5015-KR-XXL,kurta,XXL,Shipped,1,665.0,PUNE,MAHARASHTRA,411038,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3376,63877,406-3662371-9244341,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0024,J0024-KR-XXL,kurta,XXL,Shipped,1,321.0,VADODARA,Gujarat,390011,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3377,63892,171-6476323-9601144,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3642,JNE3642-TP-XS,Top,XS,Shipped,1,321.0,NEW DELHI,DELHI,110092,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3378,63896,407-9679913-7617925,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET383,SET383-KR-NP-L,Set,L,Shipped,1,599.0,SAHARANPUR,UTTAR PRADESH,247001,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3379,63897,406-4918416-0805926,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3881,JNE3881-DR-L,Western Dress,L,Shipped,1,825.0,NEW DELHI,DELHI,110070,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3380,63903,403-7019151-8420301,2021-12-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-L,kurta,L,Shipped,1,517.0,GURUGRAM,HARYANA,122004,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3381,63904,171-1505543-0222732,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0354,J0354-KR-S,kurta,S,Shipped,1,635.0,BENGALURU,KARNATAKA,560076,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3382,63915,402-6122354-7146732,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET402,SET402-KR-NP-XS,Set,XS,Shipped,1,988.0,LUCKNOW,UTTAR PRADESH,226003,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3383,63916,407-8659957-1076311,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET408,SET408-KR-NP-XXXL,Set,3XL,Shipped,1,499.0,VARANASI,UTTAR PRADESH,221005,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3384,63917,408-5466453-5833920,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET323,SET323-KR-NP-M,Set,M,Shipped,1,999.0,Kasaragod,KERALA,671314,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3385,63918,402-2125071-8122727,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0112,J0112-TP-XS,Top,XS,Shipped,1,349.0,HYDERABAD,TELANGANA,500013,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3386,63926,404-5977885-3718715,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3865,JNE3865-TP-XXL,Top,XXL,Shipped,1,513.0,JAIPUR,RAJASTHAN,302004,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3387,63928,403-0319813-6359566,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3030,JNE3030-KR-XXL,kurta,XXL,Shipped,1,736.0,MUMBAI,MAHARASHTRA,400062,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3388,63939,404-0630847-6191507,2021-12-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET347,SET347-KR-NP-XL,Set,XL,Shipped,1,852.0,BHOPAL,MADHYA PRADESH,462044,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3389,63940,171-9787265-4809960,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3721,JNE3721-KR-XL,kurta,XL,Shipped,1,301.0,CHENNAI,TAMIL NADU,600126,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3390,63941,403-6138025-2236338,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0154,J0154-DR-S,Western Dress,S,Shipped,1,377.0,ASANSOL,WEST BENGAL,713301,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3391,63942,402-4874669-3825161,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3861,JNE3861-DR-XL,Western Dress,XL,Shipped,1,791.0,NEW DELHI,DELHI,110063,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3392,63943,402-4874669-3825161,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,J0401-DR-XL,Western Dress,XL,Shipped,1,885.0,NEW DELHI,DELHI,110063,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3393,63944,404-7599490-4572320,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0285,J0285-SKD-L,Set,L,Shipped,1,1523.0,HYDERABAD,TELANGANA,500045,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3394,63946,405-8667317-1053167,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET396,SET396-KR-PP-XL,Set,XL,Shipped,1,988.0,ANKLESHWAR,Gujarat,393002,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3395,63947,405-3704654-5341155,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3793,JNE3793-KR-XS,kurta,XS,Shipped,1,355.0,Aruppukottai,TAMIL NADU,626101,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3396,63952,408-0266261-4162706,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0094,J0094-KR-M,kurta,M,Shipped,1,603.0,HYDERABAD,TELANGANA,500032,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3397,63953,403-6864233-6875546,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW012,NW012-TP-PJ-XXXL,Set,3XL,Shipped,1,537.0,HALDWANI,UTTARAKHAND,263139,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3398,63954,403-6864233-6875546,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW009,NW009-ST-CP-XXXL,Set,3XL,Shipped,1,560.0,HALDWANI,UTTARAKHAND,263139,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3399,63957,406-5979164-6376301,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW034,NW034-TP-PJ-XXL,Set,XXL,Shipped,1,613.0,HSIIDC SOHNA,HARYANA,122103,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3400,63958,404-5193371-1514713,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3869,JNE3869-DR-XXXL,Western Dress,3XL,Shipped,1,721.0,AHMEDABAD,Gujarat,380051,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3401,63959,404-5193371-1514713,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0157,J0157-DR-XXXL,Western Dress,3XL,Shipped,1,690.0,AHMEDABAD,Gujarat,380051,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3402,63960,404-5193371-1514713,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-A-XXL,Western Dress,XXL,Shipped,1,771.0,AHMEDABAD,Gujarat,380051,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3403,63962,403-0658963-7397145,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BL110,BL110-L,Blouse,L,Shipped,1,333.0,COIMBATORE,TAMIL NADU,641041,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3404,63965,402-9212263-8982756,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3384,JNE3384-KR-L,kurta,L,Shipped,1,301.0,VERNA,GOA,403722,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3405,63969,406-9703194-4316345,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0117,J0117-TP-M,Top,M,Shipped,1,545.0,"Vallioor via, Tirunelveli district",TAMIL NADU,627113,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3406,63971,404-4004713-6668350,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BTM043,BTM043-PP-XXL,Bottom,XXL,Shipped,1,379.0,CHENNAI,TAMIL NADU,600091,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3407,63975,408-2420631-1609935,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0236,J0236-SKD-XXL,Set,XXL,Shipped,1,949.0,KOLKATA,WEST BENGAL,700016,IN,True,Easy Ship,2021,12,4,28,Q4,Winter
3408,63979,403-2877359-0976366,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3560,JNE3560-KR-L,kurta,L,Shipped,1,544.0,NANDED WAGHALA,MAHARASHTRA,431606,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3409,63981,407-4942350-9269961,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3865,JNE3865-TP-XXXL,Top,3XL,Shipped,1,513.0,Bangalore,KARNATAKA,560008,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3410,63982,407-5963085-9534747,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET248,SET248-KR-NP-L,Set,L,Shipped,1,612.0,NEW DELHI,DELHI,110058,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3411,63990,171-4848700-2652338,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET278,SET278-KR-NP-XXXL,Set,3XL,Shipped,1,1523.0,NIZAMABAD,TELANGANA,503235,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3412,63997,405-9175955-9031515,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0006,J0006-SET-L,Ethnic Dress,L,Shipped,1,899.0,BAGALKOT,KARNATAKA,587102,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3413,63998,171-9420000-3901949,2021-12-28,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,J0117,J0117-TP-XL,Top,XL,Shipped,1,545.0,Mumbai,MAHARASHTRA,400078,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3414,63999,171-6208511-0117942,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3645,JNE3645-TP-N-XL,Top,XL,Shipped,1,493.0,RAIPUR,CHHATTISGARH,492001,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3415,64003,402-3537909-0546746,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-M,kurta,M,Shipped,1,399.0,BALLY,WEST BENGAL,711202,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3416,64004,407-6667233-6881108,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-XXL,Western Dress,XXL,Shipped,1,885.0,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3417,64005,408-1219899-9259506,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0295,J0295-DR-S,Western Dress,S,Shipped,1,859.0,LALGANJ,UTTAR PRADESH,229206,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3418,64009,171-9794104-4013958,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET058,SET058-KR-NP-L,Set,L,Shipped,1,847.0,JAMMU,JAMMU & KASHMIR,180005,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3419,64017,408-6155916-3594752,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3904,JNE3904-DR-S,Western Dress,S,Shipped,1,599.0,NEW DELHI,DELHI,110077,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3420,64019,403-4838620-6365121,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET044,SET044-KR-NP-L,Set,L,Shipped,1,612.0,PRODDATUR,ANDHRA PRADESH,516360,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3421,64021,402-3394555-5273157,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,Shipped,1,771.0,"Edapally, ernakulam",KERALA,682021,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3422,64024,404-9363543-1409114,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0416,J0416-DR-L,Western Dress,L,Shipped,1,825.0,GURUGRAM,HARYANA,122017,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3423,64026,402-7540202-4601108,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3776,JNE3776-KR-S,kurta,S,Shipped,1,301.0,BANDIA,UTTARAKHAND,263148,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3424,64027,406-7894775-6045165,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0153,J0153-DR-XL,Western Dress,XL,Shipped,1,443.0,BOKARO STEEL CITY,JHARKHAND,827012,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3425,64030,404-2734516-5983515,2021-12-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3749,JNE3749-KR-XL,kurta,XL,Shipped,1,469.0,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3426,64031,171-5234498-7448364,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET396,SET396-KR-PP-XXL,Set,XXL,Shipped,1,988.0,GHAZIABAD,UTTAR PRADESH,201010,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
3427,64032,406-0622444-1014754,2021-12-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3619,JNE3619-KR-L,kurta,L,Shipped,1,301.0,DEHRADUN,UTTARAKHAND,248001,IN,False,Easy Ship,2021,12,4,28,Q4,Winter
